(16, 5, [16, 5], 0.10014191962733385, 65.46504957853048)
(31, 28, [31, 28], 0.0992939858483143, 66.05465211901033)
(13, 14, [13, 14], 0.0986751901731264, 66.4913151817776)
(12, 41, [12, 41], 0.09853372096505769, 66.59191472261301)
(56, 67, [56, 67], 0.09784546190461497, 67.08548596044417)
(50, 64, [50, 64], 0.09722944197630196, 67.5331728453393)
(20, 23, [20, 21, 23], 0.09700821100813997, 67.69533678575597)
(30, 16, [30, 16], 0.09677358561318417, 67.86812832846158)
(31, 22, [31, 22], 0.09663096871952509, 67.97356921824186)
(42, 7, [42, 7], 0.09585732739403288, 68.55100745371993)
(16, 17, [16, 17], 0.09546561800793349, 68.84694120527325)
(10, 43, [10, 43], 0.0953357365961458, 68.94560209284704)
(67, 38, [67, 38], 0.09522333903972814, 69.0311988867894)
(44, 15, [44, 15], 0.09486936732228951, 69.30209142828495)
(67, 61, [67, 61], 0.09461694392064049, 69.49650660875955)
(2, 11, [2, 3, 11], 0.09420280955142078, 69.81772568820126)
(65, 50, [65, 50], 0.09404817730759878, 69.93838932244222)
(31, 29, [31, 29], 0.09393505381295557, 70.02691398246395)
(3, 0, [3, 0], 0.09366439766141565, 70.2395827349905)
(50, 67, [50, 67], 0.09322834262761188, 70.58480916396496)
(14, 12, [14, 12], 0.09286941750734448, 70.87140198299967)
(64, 51, [64, 52, 51], 0.0927258065467018, 70.9866927230641)
(12, 13, [12, 13], 0.09159424938263315, 71.90774208386041)
(38, 34, [38, 34], 0.09130672283249339, 72.14541341130014)
(43, 62, [43, 62], 0.09102130884051474, 72.38282233845034)
(0, 3, [0, 3], 0.09092336276361308, 72.46463765977994)
(58, 57, [58, 57], 0.09079736182878731, 72.57014686666687)
(18, 16, [18, 16], 0.09053413645884736, 72.79151035375766)
(67, 65, [67, 65], 0.09032265242030642, 72.97029515373352)
(15, 17, [15, 17], 0.09007536111623425, 73.18041470594454)
(56, 22, [56, 22], 0.08949999253523092, 73.67378654908732)
(11, 46, [11, 45, 46], 0.08919955844840757, 73.93393273720947)
(0, 1, [0, 1], 0.08766538545509873, 75.29015428865041)
(0, 28, [0, 28], 0.08766538545509873, 75.29015428865041)
(7, 5, [7, 5], 0.08754351447763169, 75.39992571270005)
(49, 62, [49, 62], 0.08728455369453812, 75.63419338969867)
(24, 27, [24, 27], 0.08714750996436936, 75.75873231204925)
(66, 34, [66, 67, 34], 0.08703976744340183, 75.85691882897524)
(47, 41, [47, 41], 0.08701135586264847, 75.8828509878536)
(19, 17, [19, 17], 0.08697145563634828, 75.91929778517428)
(63, 62, [63, 62], 0.08671294640436608, 76.15624466114052)
(9, 18, [9, 18], 0.08618329433087411, 76.64615479432686)
(57, 58, [57, 58], 0.08578102105819808, 77.02228337055723)
(67, 62, [67, 62], 0.08530124683301386, 77.47551127908588)
(25, 48, [25, 14, 48], 0.08517213137556874, 77.59835402568211)
(58, 67, [58, 67], 0.08499277458765508, 77.76961617240815)
(6, 29, [6, 29], 0.08498284742946852, 77.77911640154308)
(47, 45, [47, 45], 0.08479224389176424, 77.9619538994189)
(26, 14, [26, 25, 14], 0.08458981399477382, 78.15703751585197)
(34, 40, [34, 40], 0.08448748489651531, 78.25600851907434)
(25, 19, [25, 19], 0.08383402727394508, 78.89371577440338)
(25, 26, [25, 26], 0.08383402727394508, 78.89371577440338)
(33, 16, [33, 16], 0.08378421117014702, 78.94273895121245)
(36, 41, [36, 41], 0.0835189633969893, 79.20474878125935)
(5, 9, [5, 9], 0.0833082737961133, 79.41405462303142)
(46, 53, [46, 53], 0.0830182305799446, 79.70392969194343)
(34, 57, [34, 57], 0.08297991416484639, 79.74237532826966)
(2, 37, [2, 3, 37], 0.08297354356924522, 79.74877084888708)
(10, 19, [10, 19], 0.08295600475775557, 79.76638335260782)
(31, 16, [31, 16], 0.08278343272812988, 79.94007818657653)
(52, 50, [52, 50], 0.08259379634359279, 80.13178490197762)
(40, 42, [40, 42], 0.08230932792738745, 80.42101432933688)
(48, 41, [48, 41], 0.08230409843587377, 80.42635004736344)
(56, 62, [56, 62], 0.08206257469036388, 80.67352036994754)
(28, 0, [28, 0], 0.08181682846213924, 80.9265087224614)
(44, 41, [44, 41], 0.08078798300318436, 82.0023740173115)
(16, 29, [16, 29], 0.08076998001826471, 82.02144361200192)
(49, 43, [49, 43], 0.08069043596992825, 82.10580214432505)
(24, 0, [24, 0], 0.08056374553197332, 82.2405043806145)
(33, 4, [33, 4], 0.0804676829271152, 82.34292447149652)
(30, 8, [30, 29, 8], 0.0803252898198194, 82.4951916589377)
(22, 23, [22, 23], 0.07934071380208824, 83.56298766671506)
(58, 34, [58, 34], 0.0790069563501442, 83.93099179923982)
(6, 8, [6, 8], 0.0789977283356767, 83.94121084590515)
(63, 49, [63, 49], 0.07844416718507657, 84.55861646060293)
(24, 23, [24, 23], 0.07831609133387528, 84.70270639173489)
(8, 7, [8, 7], 0.07788620455334158, 85.18980714663726)
(9, 44, [9, 44], 0.07755481912927255, 85.56898058493282)
(26, 0, [26, 27, 33, 0], 0.07752217017506845, 85.60651306349197)
(65, 62, [65, 62], 0.07740880075869579, 85.73708560853596)
(63, 50, [63, 50], 0.07723171038763237, 85.94181502917317)
(21, 19, [21, 19], 0.07719979131017302, 85.97881566560562)
(12, 14, [12, 14], 0.07695113443311405, 86.26810943542162)
(37, 46, [37, 46], 0.07667836359646493, 86.58761482997592)
(46, 37, [46, 37], 0.07625467883162118, 87.08842075695807)
(49, 10, [49, 10], 0.07615908130566959, 87.20218945574408)
(6, 42, [6, 42], 0.07592909189670792, 87.47706826156679)
(16, 31, [16, 31], 0.07560643356672145, 87.8655204165958)
(62, 63, [62, 63], 0.074858556245543, 88.77876789595446)
(63, 67, [63, 67], 0.07478107996440815, 88.87441930929828)
(8, 41, [8, 41], 0.07458303259876924, 89.11982931543784)
(35, 38, [35, 38], 0.07447693919203138, 89.25183133704509)
(56, 52, [56, 52], 0.07431346171926374, 89.45596838614723)
(38, 41, [38, 41], 0.07404694510281207, 89.79070374054027)
(27, 22, [27, 24, 22], 0.07398459324182749, 89.86936337550404)
(22, 31, [22, 31], 0.07334673222092003, 90.68173144258866)
(40, 7, [40, 7], 0.07253786988765945, 91.73241897963723)
(51, 19, [51, 19], 0.0724063022129939, 91.90554000069163)
(29, 6, [29, 6], 0.07223749833989103, 92.12858075891376)
(61, 58, [61, 60, 58], 0.07196145876595428, 92.49556573348428)
(65, 56, [65, 56], 0.07150713727018802, 93.10573650400055)
(49, 67, [49, 67], 0.07150500849647273, 93.10861376851055)
(24, 18, [24, 18], 0.0713927399142858, 93.26059975235533)
(40, 34, [40, 34], 0.07127600974182548, 93.41913318061765)
(6, 7, [6, 7], 0.07121985180224066, 93.4955873853679)
(58, 61, [58, 60, 61], 0.07115690918910401, 93.58142169911844)
(54, 19, [54, 19], 0.07093599174084488, 93.88388994851621)
(54, 48, [54, 48], 0.07093599174084488, 93.88388994851621)
(13, 12, [13, 12], 0.07089890384952054, 93.93485338812937)
(15, 5, [15, 5], 0.07075469272453258, 94.13352519019601)
(15, 10, [15, 10], 0.07075469272453258, 94.13352519019601)
(64, 65, [64, 65], 0.07037038770642585, 94.66693572463663)
(7, 13, [7, 13], 0.07025232986744641, 94.83196973474018)
(51, 50, [51, 50], 0.06969501632574646, 95.61858890161568)
(6, 40, [6, 40], 0.0696194111132729, 95.72627143742042)
(49, 44, [49, 44], 0.0691272308084635, 96.43302619066178)
(43, 10, [43, 10], 0.06892740136217575, 96.7228543006162)
(57, 59, [57, 59], 0.06879028140919809, 96.92270368445696)
(25, 21, [25, 23, 21], 0.06822977843811201, 97.74797374455576)
(55, 56, [55, 56], 0.06821865834948235, 97.76448380875873)
(7, 42, [7, 42], 0.06809716247664896, 97.94522062183638)
(39, 62, [39, 62], 0.06786573126033286, 98.29128644157714)
(39, 38, [39, 38], 0.06786573126033286, 98.29128644157714)
(41, 47, [41, 47], 0.06777157833680209, 98.4327521263805)
(62, 56, [62, 56], 0.0677201887936674, 98.51013128970142)
(43, 41, [43, 41], 0.06705464605797581, 99.52297397297397)
(0, 24, [0, 24], 0.06680542307597472, 99.90744012747712)
(24, 17, [24, 17], 0.06660792837850488, 100.21414961869128)
(43, 63, [43, 63], 0.0664252450261473, 100.49948017687458)
(56, 65, [56, 65], 0.06618799142910448, 100.87239334970269)
(37, 47, [37, 47], 0.0659373572209429, 101.26925176959423)
(29, 5, [29, 5], 0.06585151075852726, 101.40587678564135)
(19, 10, [19, 10], 0.06542308611889636, 102.09307404014483)
(53, 54, [53, 54], 0.06540114011099836, 102.1285179603586)
(9, 15, [9, 15], 0.06533283559785856, 102.23898555599816)
(56, 55, [56, 55], 0.06479119792818996, 103.12320910436473)
(67, 60, [67, 61, 60], 0.06475682726051847, 103.17981812435957)
(26, 24, [26, 24], 0.06437552485607559, 103.8118825707602)
(26, 28, [26, 28], 0.06437552485607559, 103.8118825707602)
(11, 37, [11, 37], 0.06432289398917157, 103.89971425510709)
(49, 51, [49, 51], 0.06425878121507858, 104.0069015362868)
(28, 31, [28, 31], 0.06406676920171471, 104.32920070259473)
(9, 5, [9, 5], 0.06373519131030585, 104.89033678538247)
(32, 18, [32, 31, 18], 0.06352191263926414, 105.2543674152112)
(42, 40, [42, 40], 0.06347469725380439, 105.33528669999751)
(2, 1, [2, 0, 1], 0.06340865122660533, 105.44868066957291)
(2, 28, [2, 0, 28], 0.06340865122660533, 105.44868066957291)
(54, 34, [54, 55, 34], 0.06340301764214336, 105.45836386279443)
(41, 43, [41, 43], 0.06311689422453759, 105.95243484594783)
(58, 59, [58, 59], 0.06305266214650813, 106.06396531675739)
(22, 28, [22, 28], 0.06283590398708083, 106.44201951389725)
(20, 22, [20, 22], 0.0627333867913735, 106.62173240057818)
(52, 56, [52, 56], 0.06272984769402731, 106.6279469318805)
(18, 31, [18, 31], 0.06267254681258101, 106.72866291884476)
(10, 53, [10, 53], 0.06263119067437888, 106.8014677848153)
(15, 43, [15, 43], 0.06235495810780063, 107.29023364814978)
(66, 52, [66, 52], 0.06158515457451834, 108.67545099399048)
(67, 56, [67, 56], 0.06149249511544371, 108.84452410474783)
(44, 13, [44, 13], 0.061453131127024774, 108.91650472341594)
(37, 7, [37, 7], 0.06091027903570415, 109.91864403268487)
(5, 29, [5, 29], 0.060901369085783384, 109.93524133363343)
(48, 45, [48, 45], 0.06086640688499951, 110.00041524510007)
(42, 41, [42, 41], 0.060697752078766216, 110.31586318933601)
(30, 9, [30, 29, 9], 0.06051910574897185, 110.65191589983658)
(19, 51, [19, 51], 0.060294097649573004, 111.07801271926813)
(18, 5, [18, 5], 0.05974594291640783, 112.12947946214533)
(3, 45, [3, 37, 45], 0.05965330337752354, 112.30908823224414)
(6, 4, [6, 4], 0.059642720266997754, 112.32964217857358)
(57, 65, [57, 65], 0.0595691508037872, 112.47272660398426)
(40, 6, [40, 6], 0.0594242713411238, 112.75553654086099)
(62, 65, [62, 65], 0.05912799751014858, 113.33818731755278)
(28, 5, [28, 8, 5], 0.059078782588441923, 113.43553897563713)
(33, 1, [33, 1], 0.05905758604717535, 113.47751766449007)
(16, 32, [16, 32], 0.05904578429007349, 113.50090351156514)
(34, 38, [34, 38], 0.05859064049267337, 114.4099820712164)
(10, 47, [10, 47], 0.05843358677238188, 114.72695775285824)
(45, 48, [45, 48], 0.058393248265009245, 114.80864658633602)
(25, 13, [25, 14, 13], 0.05838728701076679, 114.8207281920016)
(52, 62, [52, 62], 0.05819674544899101, 115.20820009417714)
(12, 45, [12, 45], 0.05809755649833838, 115.4109093370271)
(32, 28, [32, 31, 28], 0.05752358174312407, 116.59764577666253)
(6, 33, [6, 0, 33], 0.057116697328927886, 117.45335278529872)
(34, 54, [34, 55, 54], 0.05701360540699203, 117.67210120977583)
(62, 52, [62, 52], 0.05689380487117603, 117.92729885580518)
(21, 53, [21, 53], 0.05659098407446617, 118.57717996209601)
(36, 46, [36, 37, 46], 0.05655998072880232, 118.6441085644322)
(7, 8, [7, 8], 0.05623004913625438, 119.36092024530345)
(32, 22, [32, 31, 22], 0.05598082684027166, 119.90798246329564)
(1, 7, [1, 7], 0.05593261880979593, 120.01436537441151)
(41, 8, [41, 8], 0.05583212661575898, 120.2367166474143)
(15, 18, [15, 18], 0.05571189348900094, 120.50380083816661)
(43, 39, [43, 39], 0.055274876400595904, 121.48436863403005)
(10, 41, [10, 41], 0.055195848082433586, 121.66334773841021)
(10, 51, [10, 51], 0.055195848082433586, 121.66334773841021)
(35, 39, [35, 40, 39], 0.0548471547249619, 122.45920651940683)
(5, 4, [5, 4], 0.05472970123449671, 122.7295653704172)
(5, 16, [5, 16], 0.05472970123449671, 122.7295653704172)
(27, 5, [27, 33, 5], 0.05470452758575805, 122.78766205592154)
(41, 12, [41, 12], 0.05457747633320041, 123.08169327095158)
(32, 29, [32, 31, 29], 0.05441901340136446, 123.45034321226821)
(20, 56, [20, 56], 0.05432416471708112, 123.6720288937278)
(17, 15, [17, 15], 0.054139597963316084, 124.1056344576996)
(22, 20, [22, 20], 0.05383131204783911, 124.83652459096702)
(32, 15, [32, 16, 15], 0.053793172513849144, 124.9275286854591)
(27, 31, [27, 33, 31], 0.05372839550206449, 125.08238800132997)
(40, 67, [40, 38, 67], 0.05351962354421557, 125.58403950799863)
